ID,State,YEAR,Asset,Equity,Financial Leverage,Financial Leverage Ratio,Equity Net Income,IR,ROA,latitude,longitude
CB_2002_NY,New York,2002,1488691160,113293172,13.14016665,7.14016665,11014421,0.030450712,0.717343149,42.48277663,-75.35484467
CB_2002_OH,Ohio,2002,553885733,44689604,12.39406223,6.39406223,8491792,0.030450712,1.486445741,40.39667963,-82.88624562
CB_2002_OK,Oklahoma,2002,47321037,4534298,10.43624327,4.43624327,566369,0.030450712,1.160419753,35.52994365,-97.3002328
CB_2002_OR,Oregon,2002,17927872,2281539,7.857797741,1.857797741,368346,0.030450712,1.992035653,44.34036466,-121.8863932
CB_2002_PA,Pennsylvania,2002,177614195,15415240,11.52198701,5.52198701,2621755,0.030450712,1.431147265,40.69615224,-77.75397076
CB_2002_PR,Puerto Rico,2002,67185814,4836414,13.89165899,7.89165899,719308,0.030450712,1.038023532,18.30369498,-66.13640477
CB_2002_RI,Rhode Island,2002,198512749,22078485,8.991230558,2.991230558,2262441,0.030450712,1.104991026,41.54868176,-71.49908653
CB_2002_SC,South Carolina,2002,29232565,2589477,11.28898422,5.28898422,330313,0.030450712,1.095540997,33.91439857,-80.74432706
CB_2002_SD,South Dakota,2002,73138044,11214760,6.521587979,0.521587979,1902737,0.030450712,2.522349796,44.29870337,-99.72353599
CB_2002_TN,Tennessee,2002,110005749,11379080,9.667367573,3.667367573,1620496,0.030450712,1.428244212,35.81548238,-86.44272393
CB_2002_TX,Texas,2002,157396027,15401535,10.2195026,4.2195026,1944810,0.030450712,1.19799031,31.48480704,-98.13369455
CB_2002_UT,Utah,2002,136547131,12317625,11.08550804,5.08550804,2283769,0.030450712,1.621584131,39.2540654,-111.5735908
CB_2002_VA,Virginia,2002,84155883,8559799,9.8315256,3.8315256,1599611,0.030450712,1.842891609,37.51845036,-78.43496725
CB_2002_VI,Virgin Islands Of The U.S.,2002,120728,8154,14.80598479,8.80598479,-1008,0.030450712,-0.809510372,18.09237106,-64.84341306
CB_2002_VT,Vermont,2002,6069049,519728,11.67735623,5.67735623,83134,0.030450712,1.32809128,44.07502047,-72.75660342
CB_2002_WA,Washington,2002,24502320,2405537,10.18580051,4.18580051,267267,0.030450712,1.057567323,47.46824247,-120.9704813
CB_2002_WI,Wisconsin,2002,81115587,7175587,11.30438346,5.30438346,1012203,0.030450712,1.209854646,44.34315651,-89.70765832
CB_2002_WV,West Virginia,2002,19246335,1823455,10.55487248,4.55487248,202375,0.030450712,1.019480006,38.67690177,-80.83515037
CB_2002_WY,Wyoming,2002,7072786,732563,9.654850163,3.654850163,125976,0.030450712,1.726899996,42.86022637,-107.6590035
CB_2001_AK,Alaska,2001,6271505,1262669,4.966863842,-1.033136158,55226,0.046267569,0.839843503,61.33431076,-152.6871729
CB_2001_AL,Alabama,2001,189687017,16093928,11.7862474,5.7862474,2273860,0.046267569,1.143280157,32.63330898,-86.76992225
CB_2001_AR,Arkansas,2001,28164608,2728938,10.3207211,4.3207211,260326,0.046267569,0.881536675,35.0732061,-92.236676
CB_2001_AS,American Samoa,2001,62964,5870,10.72640545,4.72640545,313,0.046267569,0.474109413,14.24371639,-169.9348184
CB_2001_AZ,Arizona,2001,43794185,3579626,12.23429068,6.23429068,505857,0.046267569,1.101635358,34.0003639,-111.4947231
CB_2001_CA,California,2001,360840645,38803296,9.299226669,3.299226669,5127904,0.046267569,1.355348522,36.98096231,-120.0946519
CB_2001_CO,Colorado,2001,49975311,3997503,12.50163189,6.50163189,767629,0.046267569,1.464948707,39.19933508,-105.6264691
CB_2001_CT,Connecticut,2001,3775611,373294,10.11430936,4.11430936,34156,0.046267569,0.862792404,41.55935152,-72.70859702
CB_2001_DC,District Of Columbia,2001,430024,55762,7.711775044,1.711775044,4723,0.046267569,1.047494622,38.86872333,-77.00747583
CB_2001_DE,Delaware,2001,163224385,21305609,7.661099244,1.661099244,3931307,0.046267569,2.297092425,39.24735872,-75.54971961
CB_2001_FL,Florida,2001,62194011,5786709,10.74773433,4.74773433,499614,0.046267569,0.766147845,28.19851121,-81.99087212
CB_2001_GA,Georgia,2001,175533061,20387909,8.609664728,2.609664728,2592366,0.046267569,1.408522995,32.6948752,-83.45712495
CB_2001_GU,Guam,2001,763461,92736,8.232628106,2.232628106,7879,0.046267569,0.984262173,13.48345,-144.7959825
CB_2001_HI,Hawaii,2001,23417358,3089176,7.580454464,1.580454464,174840,0.046267569,0.712081091,20.98874576,-157.2086999
CB_2001_IA,Iowa,2001,47386995,4419752,10.72164117,4.72164117,519393,0.046267569,1.045354213,41.94750209,-93.43162288
CB_2001_ID,Idaho,2001,2840479,288309,9.852203712,3.852203712,26508,0.046267569,0.890044929,44.58138512,-114.9426578
CB_2001_IL,Illinois,2001,435928432,32987341,13.21502185,7.21502185,4160554,0.046267569,0.910253838,40.26787428,-88.95566876
CB_2001_IN,Indiana,2001,113666056,10064855,11.2933625,5.2933625,1165376,0.046267569,0.977826561,40.1633986,-86.19105122
CB_2001_KS,Kansas,2001,36502912,3667579,9.952863183,3.952863183,414920,0.046267569,1.084085183,38.42146235,-98.08560159
CB_2001_KY,Kentucky,2001,55736215,4733699,11.77434708,5.77434708,575895,0.046267569,0.98544499,37.51944462,-85.49268128
CB_2001_LA,Louisiana,2001,42804604,3989860,10.72834736,4.72834736,503210,0.046267569,1.121205786,31.18916971,-92.05054183
CB_2001_MA,Massachusetts,2001,116973340,9484753,12.33277662,6.33277662,1501139,0.046267569,1.22394124,42.1798975,-71.55575236
CB_2001_MD,Maryland,2001,49154559,4140518,11.8715965,5.8715965,386147,0.046267569,0.749230437,38.97602171,-76.81425542
CB_2001_ME,Maine,2001,8491583,695506,12.20921602,6.20921602,99816,0.046267569,1.121083741,44.84531507,-69.25283734
CB_2001_MI,Michigan,2001,163831853,16105639,10.17232865,4.17232865,1496175,0.046267569,0.870984851,43.67083025,-84.88541961
CB_2001_MN,Minnesota,2001,107333076,8230739,13.04051507,7.04051507,1483530,0.046267569,1.318224285,45.6859403,-94.22007026
CB_2001_MO,Missouri,2001,71321840,6192592,11.51728388,5.51728388,759511,0.046267569,1.015635986,38.27735146,-92.32851702
CB_2001_MS,Mississippi,2001,35443171,3363348,10.53806237,4.53806237,400149,0.046267569,1.076752074,32.87465806,-89.54541929
CB_2001_MT,Montana,2001,13944996,1305755,10.67964205,4.67964205,172072,0.046267569,1.176842553,47.0749357,-110.1561223
CB_2001_NC,North Carolina,2001,956109000,92467100,10.3399912,4.3399912,10020192,0.046267569,0.999528514,35.49967047,-79.10223033
CB_2001_ND,North Dakota,2001,18699094,1901921,9.831688067,3.831688067,276094,0.046267569,1.408195509,47.53318374,-99.87728715
CB_2001_NE,Nebraska,2001,30881799,2995362,10.30987206,4.30987206,311454,0.046267569,0.961873305,41.27923812,-98.79016149
CB_2001_NH,New Hampshire,2001,25050364,2786154,8.991019161,2.991019161,201202,0.046267569,0.766028281,43.40460397,-71.65968883
CB_2001_NJ,New Jersey,2001,74057341,5644321,13.12068201,7.12068201,896982,0.046267569,1.155160059,40.21945002,-74.63439848
CB_2001_NM,New Mexico,2001,15107515,1588923,9.508022101,3.508022101,138861,0.046267569,0.876624906,34.43756761,-105.9641391
CB_2001_NV,Nevada,2001,34327283,5085577,6.749928867,0.749928867,1937593,0.046267569,5.383313567,38.6258707,-116.7215876
CB_2001_NY,New York,2001,1351482390,106109546,12.73667112,6.73667112,11050760,0.046267569,0.779845027,42.48277663,-75.35484467
CB_2001_OH,Ohio,2001,471089523,40368370,11.66976826,5.66976826,4794342,0.046267569,0.970626437,40.39667963,-82.88624562
CB_2001_OK,Oklahoma,2001,46059187,4252062,10.83220024,4.83220024,484508,0.046267569,1.003254775,35.52994365,-97.3002328
CB_2001_OR,Oregon,2001,17385051,1777790,9.779023957,3.779023957,234947,0.046267569,1.288903746,44.34036466,-121.8863932
CB_2001_PA,Pennsylvania,2001,176180065,14024712,12.56211643,6.56211643,2645897,0.046267569,1.432328782,40.69615224,-77.75397076
CB_2001_PR,Puerto Rico,2001,59501233,4082719,14.57392316,8.57392316,614503,0.046267569,0.984973606,18.30369498,-66.13640477
CB_2001_RI,Rhode Island,2001,205511433,21660265,9.487946385,3.487946385,1966271,0.046267569,0.912502236,41.54868176,-71.49908653
CB_2001_SC,South Carolina,2001,26837928,2357467,11.38422213,5.38422213,289596,0.046267569,1.029129735,33.91439857,-80.74432706
CB_2001_SD,South Dakota,2001,51077907,5017855,10.17923136,4.17923136,1235426,0.046267569,2.306801339,44.29870337,-99.72353599
CB_2001_TN,Tennessee,2001,100110876,10239862,9.776584489,3.776584489,1293612,0.046267569,1.23239329,35.81548238,-86.44272393
CB_2001_TX,Texas,2001,144677067,13678062,10.57730744,4.57730744,1691626,0.046267569,1.115144654,31.48480704,-98.13369455
CB_2001_UT,Utah,2001,131249977,11443188,11.46970381,5.46970381,1445806,0.046267569,1.050599858,39.2540654,-111.5735908
CB_2001_VA,Virginia,2001,69893234,6600449,10.58916356,4.58916356,1143684,0.046267569,1.56062105,37.51845036,-78.43496725
CB_2001_VI,Virgin Islands Of The U.S.,2001,114121,8615,13.24677887,7.24677887,591,0.046267569,0.493910732,18.09237106,-64.84341306
CB_2001_VT,Vermont,2001,7906262,662226,11.93891813,5.93891813,113658,0.046267569,1.371056521,44.07502047,-72.75660342
CB_2001_WA,Washington,2001,21858096,2099063,10.41326344,4.41326344,222930,0.046267569,0.97270856,47.46824247,-120.9704813
CB_2001_WI,Wisconsin,2001,82424878,7154614,11.5205206,5.5205206,978764,0.046267569,1.132520899,44.34315651,-89.70765832
CB_2001_WV,West Virginia,2001,18115533,1670352,10.84533859,4.84533859,123761,0.046267569,0.651567246,38.67690177,-80.83515037
CB_2001_WY,Wyoming,2001,7034039,673012,10.45158036,4.45158036,116413,0.046267569,1.57842249,42.86022637,-107.6590035
CB_2000_AK,Alaska,2000,6173564,1234071,5.002600337,-0.997399663,58044,0.068448442,0.875847058,61.33431076,-152.6871729
CB_2000_AL,Alabama,2000,181456064,14585467,12.44088132,6.44088132,1977562,0.068448442,1.015232515,32.63330898,-86.76992225
CB_2000_AR,Arkansas,2000,25676774,2498026,10.27882576,4.27882576,247450,0.068448442,0.897746863,35.0732061,-92.236676
CB_2000_AS,American Samoa,2000,61231,7590,8.067325428,2.067325428,463,0.068448442,0.704395439,14.24371639,-169.9348184
CB_2000_AZ,Arizona,2000,61829519,5066600,12.20335511,6.20335511,703846,0.068448442,1.060446286,34.0003639,-111.4947231
CB_2000_CA,California,2000,320006950,33577269,9.530463898,3.530463898,3498834,0.068448442,1.018522962,36.98096231,-120.0946519
CB_2000_CO,Colorado,2000,46550534,3710462,12.54575145,6.54575145,536201,0.068448442,1.073025021,39.19933508,-105.6264691
CB_2000_CT,Connecticut,2000,3413690,344349,9.913459891,3.913459891,44631,0.068448442,1.217921885,41.55935152,-72.70859702
CB_2000_DC,District Of Columbia,2000,753961,76882,9.806729794,3.806729794,2754,0.068448442,0.34026866,38.86872333,-77.00747583
CB_2000_DE,Delaware,2000,151686840,18713217,8.105866565,2.105866565,2762725,0.068448442,1.696667146,39.24735872,-75.54971961
CB_2000_FL,Florida,2000,58880555,5737856,10.26176938,4.26176938,544970,0.068448442,0.862199163,28.19851121,-81.99087212
CB_2000_GA,Georgia,2000,168190183,18690329,8.998781295,2.998781295,3105305,0.068448442,1.719928987,32.6948752,-83.45712495
CB_2000_GU,Guam,2000,793950,107922,7.356702063,1.356702063,9541,0.068448442,1.119457575,13.48345,-144.7959825
CB_2000_HI,Hawaii,2000,24392628,2168871,11.24669379,5.24669379,252566,0.068448442,0.964546546,20.98874576,-157.2086999
CB_2000_IA,Iowa,2000,44588080,4137328,10.77702324,4.77702324,473284,0.068448442,0.988803392,41.94750209,-93.43162288
CB_2000_ID,Idaho,2000,2507269,249138,10.0637759,4.0637759,24822,0.068448442,0.922237414,44.58138512,-114.9426578
CB_2000_IL,Illinois,2000,355509976,25693269,13.83669692,7.83669692,2349184,0.068448442,0.615562477,40.26787428,-88.95566876
CB_2000_IN,Indiana,2000,84621807,7648640,11.06364099,5.06364099,689374,0.068448442,0.758891173,40.1633986,-86.19105122
CB_2000_KS,Kansas,2000,37881466,3676815,10.30279359,4.30279359,494967,0.068448442,1.217184362,38.42146235,-98.08560159
CB_2000_KY,Kentucky,2000,52511099,4451788,11.79550756,5.79550756,563925,0.068448442,1.000407956,37.51944462,-85.49268128
CB_2000_LA,Louisiana,2000,51650967,4603600,11.21969046,5.21969046,457430,0.068448442,0.824998357,31.18916971,-92.05054183
CB_2000_MA,Massachusetts,2000,111333510,8288414,13.43242628,7.43242628,1114670,0.068448442,0.932668498,42.1798975,-71.55575236
CB_2000_MD,Maryland,2000,46665691,3990094,11.69538637,5.69538637,453786,0.068448442,0.905858343,38.97602171,-76.81425542
CB_2000_ME,Maine,2000,7733771,619502,12.48385155,6.48385155,90341,0.068448442,1.088179354,44.84531507,-69.25283734
CB_2000_MI,Michigan,2000,138988808,12601190,11.02981607,5.02981607,1860363,0.068448442,1.246880289,43.67083025,-84.88541961
CB_2000_MN,Minnesota,2000,187086435,18418450,10.15755587,4.15755587,2530652,0.068448442,1.260076827,45.6859403,-94.22007026
CB_2000_MO,Missouri,2000,64510575,5646376,11.42512914,5.42512914,739424,0.068448442,1.067749868,38.27735146,-92.32851702
CB_2000_MS,Mississippi,2000,34023468,3236984,10.51085455,4.51085455,364509,0.068448442,0.998013862,32.87465806,-89.54541929
CB_2000_MT,Montana,2000,10944759,1027208,10.65486153,4.65486153,142665,0.068448442,1.214278021,47.0749357,-110.1561223
CB_2000_NC,North Carolina,2000,981789707,80293767,12.22747099,6.22747099,8209491,0.068448442,0.77894116,35.49967047,-79.10223033
CB_2000_ND,North Dakota,2000,17603356,1644562,10.70397832,4.70397832,236434,0.068448442,1.251184496,47.53318374,-99.87728715
CB_2000_NE,Nebraska,2000,30099804,2807329,10.72186552,4.72186552,348279,0.068448442,1.077880258,41.27923812,-98.79016149
CB_2000_NH,New Hampshire,2000,22352050,2333286,9.57964433,3.57964433,764181,0.068448442,3.184826453,43.40460397,-71.65968883
CB_2000_NJ,New Jersey,2000,100822673,7232040,13.94111108,7.94111108,1019244,0.068448442,0.94173097,40.21945002,-74.63439848
CB_2000_NM,New Mexico,2000,15363516,1613990,9.518966041,3.518966041,71324,0.068448442,0.432466001,34.43756761,-105.9641391
CB_2000_NV,Nevada,2000,37718125,4287453,8.797326758,2.797326758,1196564,0.068448442,2.955239844,38.6258707,-116.7215876
CB_2000_NY,New York,2000,1304240281,94787588,13.75961039,7.75961039,14223373,0.068448442,1.015902167,42.48277663,-75.35484467
CB_2000_OH,Ohio,2000,363180117,27871970,13.03029951,7.03029951,4546953,0.068448442,1.166286631,40.39667963,-82.88624562
CB_2000_OK,Oklahoma,2000,43215155,3978552,10.86203096,4.86203096,442062,0.068448442,0.952914654,35.52994365,-97.3002328
CB_2000_OR,Oregon,2000,17256730,1604904,10.75249984,4.75249984,196742,0.068448442,1.06205125,44.34036466,-121.8863932
CB_2000_PA,Pennsylvania,2000,189582472,15918890,11.90927709,5.90927709,2783017,0.068448442,1.367491306,40.69615224,-77.75397076
CB_2000_PR,Puerto Rico,2000,52278466,3498275,14.94406986,8.94406986,507880,0.068448442,0.9049929,18.30369498,-66.13640477
CB_2000_RI,Rhode Island,2000,182090364,17882766,10.18244963,4.18244963,3103128,0.068448442,1.587521525,41.54868176,-71.49908653
CB_2000_SC,South Carolina,2000,23620207,2093174,11.28439728,5.28439728,250846,0.068448442,0.989305395,33.91439857,-80.74432706
CB_2000_SD,South Dakota,2000,37237811,3440602,10.82305102,4.82305102,817710,0.068448442,2.045606345,44.29870337,-99.72353599
CB_2000_TN,Tennessee,2000,86862987,7807674,11.12533477,5.12533477,982689,0.068448442,1.053872887,35.81548238,-86.44272393
CB_2000_TX,Texas,2000,166351766,14296713,11.63566521,5.63566521,1611262,0.068448442,0.902288964,31.48480704,-98.13369455
CB_2000_UT,Utah,2000,102924038,9185902,11.20456521,5.20456521,1128521,0.068448442,1.021409106,39.2540654,-111.5735908
CB_2000_VA,Virginia,2000,59616987,5508738,10.82225856,4.82225856,1008671,0.068448442,1.576109577,37.51845036,-78.43496725
CB_2000_VI,Virgin Islands Of The U.S.,2000,129116,8669,14.89399008,8.89399008,1539,0.068448442,1.110364206,18.09237106,-64.84341306
CB_2000_VT,Vermont,2000,7592481,654057,11.60828643,5.60828643,112660,0.068448442,1.38227015,44.07502047,-72.75660342
CB_2000_WA,Washington,2000,19400311,1869637,10.37651213,4.37651213,226669,0.068448442,1.088404511,47.46824247,-120.9704813
CB_2000_WI,Wisconsin,2000,78813004,6517961,12.09166548,6.09166548,616323,0.068448442,0.728479593,44.34315651,-89.70765832
CB_2000_WV,West Virginia,2000,17455197,1694549,10.30079213,4.30079213,133349,0.068448442,0.711658933,38.67690177,-80.83515037
CB_2000_WY,Wyoming,2000,7489522,704022,10.63819312,4.63819312,160470,0.068448442,1.99593617,42.86022637,-107.6590035
CB_1999_AK,Alaska,1999,5430751,741388,7.325113166,1.325113166,88843,0.064571348,1.530290888,61.33431076,-152.6871729
CB_1999_AL,Alabama,1999,177727146,13481197,13.18333572,7.18333572,1950342,0.064571348,1.026520613,32.63330898,-86.76992225
CB_1999_AR,Arkansas,1999,26725095,2506274,10.66327744,4.66327744,285290,0.064571348,0.998568724,35.0732061,-92.236676
CB_1999_AS,American Samoa,1999,61228,7056,8.677437642,2.677437642,249,0.064571348,0.380417022,14.24371639,-169.9348184
CB_1999_AZ,Arizona,1999,47665225,3955624,12.04998883,6.04998883,1306104,0.064571348,2.563225295,34.0003639,-111.4947231
CB_1999_CA,California,1999,286742618,31360108,9.143546891,3.143546891,3153802,0.064571348,1.028851858,36.98096231,-120.0946519
CB_1999_CO,Colorado,1999,41657789,3092532,13.47044719,7.47044719,626248,0.064571348,1.406244394,39.19933508,-105.6264691
CB_1999_CT,Connecticut,1999,3156292,311362,10.13704948,4.13704948,39039,0.064571348,1.156996854,41.55935152,-72.70859702
CB_1999_DC,District Of Columbia,1999,648694,69235,9.369451867,3.369451867,5134,0.064571348,0.740332221,38.86872333,-77.00747583
CB_1999_DE,Delaware,1999,133335375,16006080,8.330295425,2.330295425,3698077,0.064571348,2.59442566,39.24735872,-75.54971961
CB_1999_FL,Florida,1999,86255325,7735151,11.15108483,5.15108483,1064778,0.064571348,1.154738967,28.19851121,-81.99087212
CB_1999_GA,Georgia,1999,86243752,12462414,6.920308698,0.920308698,1415895,0.064571348,1.535727192,32.6948752,-83.45712495
CB_1999_GU,Guam,1999,789275,102674,7.687194421,1.687194421,9818,0.064571348,1.163604384,13.48345,-144.7959825
CB_1999_HI,Hawaii,1999,23567542,2080734,11.32655207,5.32655207,233693,0.064571348,0.92756015,20.98874576,-157.2086999
CB_1999_IA,Iowa,1999,44896888,3876249,11.58256036,5.58256036,483175,0.064571348,1.006697255,41.94750209,-93.43162288
CB_1999_ID,Idaho,1999,2114185,214789,9.843078556,3.843078556,22590,0.064571348,0.999502562,44.58138512,-114.9426578
CB_1999_IL,Illinois,1999,328726971,24494554,13.42041055,7.42041055,2990648,0.064571348,0.851021691,40.26787428,-88.95566876
CB_1999_IN,Indiana,1999,65039580,6000513,10.83900327,4.83900327,1006028,0.064571348,1.446914965,40.1633986,-86.19105122
CB_1999_KS,Kansas,1999,34761835,3335405,10.42207318,4.42207318,413186,0.064571348,1.111868873,38.42146235,-98.08560159
CB_1999_KY,Kentucky,1999,51438323,4253654,12.09273791,6.09273791,644618,0.064571348,1.172266341,37.51944462,-85.49268128
CB_1999_LA,Louisiana,1999,50781440,4538966,11.18788729,5.18788729,547670,0.064571348,1.008845377,31.18916971,-92.05054183
CB_1999_MA,Massachusetts,1999,169672161,11367020,14.92670559,8.92670559,1582263,0.064571348,0.872325864,42.1798975,-71.55575236
CB_1999_MD,Maryland,1999,45384359,3886630,11.67704644,5.67704644,581391,0.064571348,1.198319887,38.97602171,-76.81425542
CB_1999_ME,Maine,1999,5118289,398138,12.85556516,6.85556516,56958,0.064571348,1.040975708,44.84531507,-69.25283734
CB_1999_MI,Michigan,1999,123779951,11002282,11.25038887,5.25038887,1900992,0.064571348,1.436615841,43.67083025,-84.88541961
CB_1999_MN,Minnesota,1999,157436050,13688300,11.50150493,5.50150493,2404196,0.064571348,1.428487201,45.6859403,-94.22007026
CB_1999_MO,Missouri,1999,80376745,6769229,11.87384043,5.87384043,966958,0.064571348,1.125350645,38.27735146,-92.32851702
CB_1999_MS,Mississippi,1999,29514742,2810042,10.50330991,4.50330991,362915,0.064571348,1.150208561,32.87465806,-89.54541929
CB_1999_MT,Montana,1999,10137806,932272,10.87430063,4.87430063,144893,0.064571348,1.336946709,47.0749357,-110.1561223
CB_1999_NC,North Carolina,1999,936934891,76827077,12.1953734,6.1953734,11380476,0.064571348,1.136218047,35.49967047,-79.10223033
CB_1999_ND,North Dakota,1999,11577911,1077023,10.74991992,4.74991992,178513,0.064571348,1.44228242,47.53318374,-99.87728715
CB_1999_NE,Nebraska,1999,28533699,2370759,12.03568098,6.03568098,355737,0.064571348,1.166223077,41.27923812,-98.79016149
CB_1999_NH,New Hampshire,1999,22046163,1849145,11.92235493,5.92235493,733346,0.064571348,3.111620195,43.40460397,-71.65968883
CB_1999_NJ,New Jersey,1999,107881164,8144565,13.24578587,7.24578587,1288745,0.064571348,1.117460132,40.21945002,-74.63439848
CB_1999_NM,New Mexico,1999,15953975,1409863,11.31597538,5.31597538,175693,0.064571348,1.030139925,34.43756761,-105.9641391
CB_1999_NV,Nevada,1999,32136921,4191294,7.667541575,1.667541575,968584,0.064571348,2.819315595,38.6258707,-116.7215876
CB_1999_NY,New York,1999,1170267501,83499180,14.01531729,8.01531729,11053073,0.064571348,0.883504085,42.48277663,-75.35484467
CB_1999_OH,Ohio,1999,309240501,24759365,12.48983974,6.48983974,4301246,0.064571348,1.301093723,40.39667963,-82.88624562
CB_1999_OK,Oklahoma,1999,39628406,3600341,11.00684796,5.00684796,415065,0.064571348,0.979761067,35.52994365,-97.3002328
CB_1999_OR,Oregon,1999,7154853,728408,9.822589812,3.822589812,101676,0.064571348,1.32931653,44.34036466,-121.8863932
CB_1999_PA,Pennsylvania,1999,195327838,16546853,11.80453093,5.80453093,2565160,0.064571348,1.228459899,40.69615224,-77.75397076
CB_1999_PR,Puerto Rico,1999,46164065,2880781,16.02484361,10.02484361,506912,0.064571348,1.027162597,18.30369498,-66.13640477
CB_1999_RI,Rhode Island,1999,102990707,9456000,10.89157223,4.89157223,1275534,0.064571348,1.158523021,41.54868176,-71.49908653
CB_1999_SC,South Carolina,1999,20760327,1854104,11.19695929,5.19695929,266117,0.064571348,1.199082589,33.91439857,-80.74432706
CB_1999_SD,South Dakota,1999,32014673,3311812,9.666814723,3.666814723,735565,0.064571348,2.149228813,44.29870337,-99.72353599
CB_1999_TN,Tennessee,1999,90420619,7649650,11.82022955,5.82022955,1190652,0.064571348,1.231765506,35.81548238,-86.44272393
CB_1999_TX,Texas,1999,181144214,14741846,12.2877565,6.2877565,2052194,0.064571348,1.059752903,31.48480704,-98.13369455
CB_1999_UT,Utah,1999,59231313,5666524,10.45284781,4.45284781,1149696,0.064571348,1.815692621,39.2540654,-111.5735908
CB_1999_VA,Virginia,1999,80683100,6869394,11.74530097,5.74530097,1363622,0.064571348,1.580964402,37.51845036,-78.43496725
CB_1999_VI,Virgin Islands Of The U.S.,1999,97097,7946,12.21960735,6.21960735,1498,0.064571348,1.443167266,18.09237106,-64.84341306
CB_1999_VT,Vermont,1999,7600266,636169,11.9469292,5.9469292,62802,0.064571348,0.772957028,44.07502047,-72.75660342
CB_1999_WA,Washington,1999,13304699,1417523,9.385878748,3.385878748,168655,0.064571348,1.18578195,47.46824247,-120.9704813
CB_1999_WI,Wisconsin,1999,74226842,5938379,12.49951241,6.49951241,832663,0.064571348,1.04934658,44.34315651,-89.70765832
CB_1999_WV,West Virginia,1999,23084594,2053932,11.23922019,5.23922019,232685,0.064571348,0.942880849,38.67690177,-80.83515037
CB_1999_WY,Wyoming,1999,7491035,712183,10.5184131,4.5184131,184826,0.064571348,2.307979285,42.86022637,-107.6590035
CB_1998_AK,Alaska,1998,5146592,719197,7.156025401,1.156025401,88686,0.071481919,1.600021034,61.33431076,-152.6871729
CB_1998_AL,Alabama,1998,140861182,11199575,12.57736852,6.57736852,1507552,0.071481919,0.99373672,32.63330898,-86.76992225
CB_1998_AR,Arkansas,1998,25127636,2421651,10.37624166,4.37624166,284691,0.071481919,1.051992081,35.0732061,-92.236676
CB_1998_AS,American Samoa,1998,55693,7197,7.738363207,1.738363207,31,0.071481919,0.051683444,14.24371639,-169.9348184
CB_1998_AZ,Arizona,1998,42261068,4009106,10.5412698,4.5412698,782636,0.071481919,1.719529844,34.0003639,-111.4947231
CB_1998_CA,California,1998,515969444,46781362,11.02938055,5.02938055,3780718,0.071481919,0.680362968,36.98096231,-120.0946519
CB_1998_CO,Colorado,1998,36141821,2793243,12.93901784,6.93901784,428077,0.071481919,1.099770912,39.19933508,-105.6264691
CB_1998_CT,Connecticut,1998,6493642,571648,11.35951145,5.35951145,59592,0.071481919,0.85209886,41.55935152,-72.70859702
CB_1998_DC,District Of Columbia,1998,1345910,107738,12.49243535,6.49243535,8636,0.071481919,0.595781452,38.86872333,-77.00747583
CB_1998_DE,Delaware,1998,131525165,17270182,7.615737055,1.615737055,4083879,0.071481919,2.883064615,39.24735872,-75.54971961
CB_1998_FL,Florida,1998,81196896,6973672,11.64334887,5.64334887,854753,0.071481919,0.977443294,28.19851121,-81.99087212
CB_1998_GA,Georgia,1998,76667557,11748855,6.525534361,0.525534361,1120818,0.071481919,1.35741873,32.6948752,-83.45712495
CB_1998_GU,Guam,1998,803372,97034,8.27928355,2.27928355,11217,0.071481919,1.296433945,13.48345,-144.7959825
CB_1998_HI,Hawaii,1998,24150055,2019122,11.96067152,5.96067152,192494,0.071481919,0.740098354,20.98874576,-157.2086999
CB_1998_IA,Iowa,1998,46593772,4134491,11.2695304,5.2695304,504206,0.071481919,1.004778895,41.94750209,-93.43162288
CB_1998_ID,Idaho,1998,1809809,190700,9.490346093,3.490346093,20822,0.071481919,1.068267617,44.58138512,-114.9426578
CB_1998_IL,Illinois,1998,297307328,23410588,12.69969503,6.69969503,2884760,0.071481919,0.900937033,40.26787428,-88.95566876
CB_1998_IN,Indiana,1998,73366934,6478189,11.32522284,5.32522284,922702,0.071481919,1.167754251,40.1633986,-86.19105122
CB_1998_KS,Kansas,1998,34013443,3276786,10.38012339,4.38012339,393454,0.071481919,1.074072839,38.42146235,-98.08560159
CB_1998_KY,Kentucky,1998,52308922,4457765,11.73433817,5.73433817,639335,0.071481919,1.134862055,37.51944462,-85.49268128
CB_1998_LA,Louisiana,1998,48962513,4383067,11.1708338,5.1708338,553324,0.071481919,1.049315705,31.18916971,-92.05054183
CB_1998_MA,Massachusetts,1998,137540255,9586369,14.34748183,8.34748183,1565409,0.071481919,1.0567892,42.1798975,-71.55575236
CB_1998_MD,Maryland,1998,44547321,3900238,11.42169298,5.42169298,483978,0.071481919,1.008775194,38.97602171,-76.81425542
CB_1998_ME,Maine,1998,5001325,409642,12.20901421,6.20901421,85947,0.071481919,1.595644024,44.84531507,-69.25283734
CB_1998_MI,Michigan,1998,117212631,10402208,11.26805299,5.26805299,1666483,0.071481919,1.320130419,43.67083025,-84.88541961
CB_1998_MN,Minnesota,1998,147791477,12166228,12.14768267,6.14768267,2185402,0.071481919,1.37300561,45.6859403,-94.22007026
CB_1998_MO,Missouri,1998,79579079,6760664,11.77089691,5.77089691,1029719,0.071481919,1.201462397,38.27735146,-92.32851702
CB_1998_MS,Mississippi,1998,26897183,2632219,10.21844421,4.21844421,326099,0.071481919,1.125726875,32.87465806,-89.54541929
